,carat,cut,color,clarity,depth,table,x,y,z,price_predicted
3885,0.7,Fair,J,VS2,64.6,58.0,5.58,5.56,3.6,1666.9169405444788
3886,1.52,Good,J,SI1,63.6,60.0,7.25,7.21,4.6,6661.134803265743
3887,1.1,Premium,E,SI2,60.7,58.0,6.77,6.65,4.07,5169.841709153818
3888,0.4,Premium,E,SI2,60.5,59.0,4.74,4.78,2.88,761.5850839978978
3889,0.71,Good,E,SI2,58.8,63.0,5.75,5.88,3.42,2105.9660569647544
3890,0.31,Ideal,E,VS2,61.6,57.0,4.38,4.35,2.69,668.8077699281962
3891,0.37,Premium,E,VS2,63.0,58.0,4.58,4.53,2.87,909.3896720309039
3892,1.01,Very Good,E,VS2,60.4,58.0,6.47,6.6,3.95,5875.532133786862
3893,0.57,Very Good,I,SI1,61.1,61.0,5.34,5.37,3.27,1249.783740738974
3894,0.4,Good,E,SI1,63.3,56.0,4.68,4.74,2.98,855.7369426512877
3895,0.36,Ideal,E,VS2,62.1,55.0,4.54,4.58,2.83,881.8461193235321
3896,0.3,Premium,E,IF,61.9,58.0,4.3,4.26,2.65,887.319026165565
3897,1.01,Ideal,F,SI2,60.5,57.0,6.49,6.53,3.94,4300.2713268914795
3898,1.5,Ideal,H,SI1,61.3,57.0,7.38,7.4,4.53,9233.384414557004
3899,0.57,Very Good,F,VS1,63.2,56.0,5.27,5.31,3.34,2063.4360728208176
3900,0.9,Very Good,H,SI1,58.7,59.0,6.3,6.35,3.71,3351.409813420429
3901,0.51,Ideal,H,VVS2,60.1,57.0,5.19,5.22,3.12,1700.6704672588821
3902,0.27,Very Good,E,VVS2,61.7,58.0,4.12,4.15,2.55,606.6457436486614
3903,0.7,Very Good,G,SI1,63.6,58.0,5.61,5.65,3.58,2278.0099791180514
3904,1.75,Good,I,VS1,58.3,59.0,7.92,7.97,4.63,12760.464863098987
3905,1.0,Fair,E,SI1,57.4,62.0,6.54,6.59,3.77,4467.099674659039
3906,0.5,Very Good,F,VS2,63.0,58.0,5.05,5.08,3.19,1503.2370464068101
3907,1.51,Ideal,F,VS2,62.4,53.0,7.37,7.32,4.58,12660.467264587733
3908,1.2,Good,G,VS2,65.2,56.0,6.61,6.67,4.33,6979.485454407832
3909,0.4,Very Good,F,VS1,61.2,58.0,4.74,4.86,2.94,1061.256280643718
3910,0.71,Ideal,H,VS1,62.1,55.0,5.68,5.72,3.54,2772.234610466809
3911,0.43,Ideal,G,VS1,61.3,57.0,4.88,4.85,2.98,1189.0559129545845
3912,0.31,Ideal,F,VS2,62.6,57.0,4.29,4.33,2.7,642.1037725815659
3913,0.43,Very Good,F,VS1,62.2,61.0,4.75,4.83,2.98,1211.9044146628185
3914,0.53,Ideal,J,VS1,61.4,55.2,5.2,5.22,3.2,1234.5265447308088
3915,0.76,Very Good,I,SI1,62.0,56.0,5.81,5.84,3.61,2144.0300037769493
3916,0.59,Ideal,G,VS2,62.6,54.0,5.32,5.38,3.35,1997.194575952122
3917,0.42,Premium,D,VVS2,59.6,59.0,4.9,4.96,2.94,1485.0045389572513
3918,0.52,Very Good,E,SI1,59.3,59.0,5.26,5.3,3.13,1447.1774290510832
3919,0.31,Ideal,G,VS1,62.3,54.0,4.35,4.38,2.72,647.6309240643626
3920,0.72,Ideal,E,SI1,62.0,57.0,5.72,5.66,3.53,2781.8714237457984
3921,0.72,Premium,G,SI1,60.8,58.0,5.8,5.74,3.51,2451.3314130941612
3922,0.25,Very Good,E,VVS1,62.9,59.0,3.99,4.02,2.52,569.0559221159992
3923,0.51,Ideal,F,VS1,62.1,56.0,5.15,5.13,3.19,1749.0171446380182
3924,1.51,Premium,I,VS1,60.0,58.0,7.51,7.45,4.49,10131.95430929679
3925,0.45,Ideal,I,VS1,61.9,54.0,4.95,4.97,3.07,1045.8621857939688
3926,1.75,Premium,G,VS1,59.6,60.0,7.9,7.76,4.67,16708.53203628487
3927,0.71,Ideal,E,VS1,62.3,56.0,5.66,5.7,3.54,3370.663926726968
3928,0.59,Ideal,F,VS2,60.2,57.0,5.48,5.44,3.29,2138.2227881866115
3929,1.15,Very Good,F,SI1,62.5,59.0,6.62,6.69,4.16,6192.8001150716655
3930,0.47,Ideal,E,VS1,61.5,55.0,5.01,5.04,3.09,1558.720851653628
3931,0.33,Premium,G,VS2,62.6,58.0,4.4,4.36,2.74,660.7345751003529
3932,2.16,Premium,J,VVS1,61.5,58.0,8.36,8.26,5.11,21492.675552118308
3933,0.3,Good,H,SI1,63.7,56.0,4.2,4.22,2.68,411.8771854595409
3934,1.07,Ideal,H,SI2,59.2,57.0,6.7,6.64,3.95,4120.739934547958
3935,1.6,Premium,I,VS2,60.2,58.0,7.63,7.56,4.57,10526.134393414883
3936,1.0,Premium,G,SI2,62.7,59.0,6.36,6.3,3.97,3846.5145919890806
3937,1.5,Very Good,H,VS1,60.7,58.0,7.35,7.42,4.48,11020.583426941828
3938,0.54,Ideal,G,IF,61.2,57.0,5.26,5.28,3.22,2448.0687960844925
3939,0.41,Ideal,F,VVS2,61.4,56.0,4.81,4.76,2.94,1326.2084009864063
3940,1.51,Very Good,I,VS1,63.1,53.0,7.34,7.25,4.6,9841.420572988463
3941,0.51,Ideal,E,SI1,61.7,55.0,5.13,5.17,3.18,1457.0411140516596
3942,1.02,Premium,E,SI1,61.4,58.0,6.48,6.45,3.97,5257.5298692967435
3943,0.31,Good,I,VS1,63.9,55.0,4.28,4.3,2.74,483.1852375730256
3944,0.41,Very Good,F,VVS1,61.4,58.0,4.76,4.78,2.93,1366.728835436162
3945,2.0,Premium,J,VS1,63.0,58.0,8.04,7.99,5.05,14930.712798823877
3946,0.78,Ideal,I,VS2,60.9,57.0,5.92,5.97,3.62,2725.9877472958206
3947,0.51,Good,E,VS2,63.1,59.0,5.04,5.07,3.19,1557.568017248522
3948,0.3,Ideal,G,VVS1,61.7,55.0,4.34,4.32,2.67,749.2254300770255
3949,0.33,Very Good,G,VS1,62.8,58.0,4.38,4.41,2.76,696.8238038579406
3950,0.76,Ideal,H,VVS2,61.0,56.0,5.85,5.91,3.59,3597.2660389460734
3951,0.4,Ideal,E,VS2,61.6,57.0,4.73,4.75,2.92,1072.8241585561432
3952,0.53,Premium,G,SI1,61.0,59.0,5.25,5.21,3.19,1378.719091996171
3953,0.42,Ideal,G,SI1,62.2,53.0,4.8,4.84,3.0,913.768720272656
3954,0.35,Very Good,I,VS2,61.7,57.0,4.52,4.56,2.8,582.9366789904917
3955,0.5,Premium,G,VS1,62.5,60.0,5.08,5.06,3.17,1540.7459633267388
3956,1.01,Very Good,E,SI1,61.0,56.0,6.47,6.54,3.97,5069.148746761643
3957,0.31,Very Good,D,SI1,60.0,61.0,4.41,4.43,2.65,581.8604525978416
3958,0.34,Ideal,E,VVS1,62.2,56.0,4.45,4.49,2.78,1047.610240827597
3959,0.43,Ideal,D,SI1,62.5,55.0,4.83,4.8,3.01,1122.0992625167607
3960,0.3,Ideal,E,VVS2,62.3,56.0,4.3,4.34,2.69,772.1861829322559
3961,1.26,Ideal,H,SI1,61.9,57.0,6.88,6.93,4.27,6586.086438883689
3962,0.32,Ideal,D,VS2,62.6,55.0,4.39,4.37,2.74,751.7633693424198
3963,1.01,Premium,G,SI2,62.4,58.0,6.38,6.41,3.99,3917.043851621206
3964,0.34,Very Good,E,VVS2,62.7,59.0,4.41,4.43,2.77,932.5395664971518
3965,0.92,Good,D,SI1,60.2,56.0,6.28,6.32,3.79,4316.33162983324
3966,1.01,Very Good,F,VS2,63.8,55.0,6.31,6.38,4.05,5613.615247011904
3967,0.5,Good,D,VVS2,62.4,64.0,5.03,5.06,3.14,1944.4240633152133
3968,0.73,Ideal,D,SI1,62.4,53.0,5.82,5.79,3.62,3033.0720852550025
3969,0.42,Ideal,I,VVS1,62.7,55.0,4.8,4.77,3.0,1131.6014696765005
3970,1.01,Very Good,D,VVS2,63.0,56.0,6.35,6.41,4.02,7585.123057316057
3971,0.59,Very Good,F,IF,59.9,63.0,5.44,5.47,3.27,2953.363457346111
3972,0.27,Very Good,D,VS2,63.0,57.0,4.06,4.1,2.57,524.5208245201381
3973,1.04,Very Good,D,SI2,63.1,58.0,6.39,6.33,4.01,4767.044356544471
3974,0.75,Premium,E,SI2,63.0,58.0,5.78,5.71,3.62,2484.1708727437504
3975,0.61,Good,F,SI2,62.5,65.0,5.36,5.29,3.33,1525.4468235830793
3976,0.9,Good,F,SI1,61.3,60.0,6.13,6.18,3.77,3745.7792136045045
3977,0.31,Very Good,H,SI1,60.5,60.0,4.33,4.4,2.64,451.1017972822974
3978,1.01,Fair,D,SI2,64.7,57.0,6.31,6.27,4.07,4045.280023287009
3979,1.01,Ideal,I,SI1,60.3,58.0,6.5,6.56,3.94,3842.4576082725757
3980,1.0,Very Good,I,VS1,63.3,55.0,6.39,6.34,4.03,4497.5891451187645
3981,0.31,Good,G,VS2,63.1,58.0,4.3,4.35,2.73,556.3490456510135
3982,0.4,Ideal,D,SI2,62.8,56.0,4.73,4.7,2.96,831.1526024655519
3983,1.01,Premium,H,VVS1,60.5,57.0,6.55,6.48,3.94,6527.627809367657
3984,0.71,Good,E,SI1,63.1,59.0,5.62,5.75,3.59,2492.689473811608
3985,0.35,Ideal,G,VVS2,61.0,57.0,4.58,4.54,2.78,924.4019188669627
3986,0.47,Ideal,J,SI1,60.6,54.0,5.04,5.0,3.09,791.2665459312514
3987,0.31,Premium,F,SI1,62.7,58.0,4.31,4.33,2.71,541.4315106114173
3988,0.71,Ideal,H,VS1,61.8,55.0,5.72,5.77,3.55,2776.5497953479417
3989,0.53,Ideal,I,VS1,61.6,57.0,5.21,5.18,3.2,1418.2455060187542
3990,0.39,Premium,J,VVS1,61.8,56.0,4.71,4.64,2.89,837.6158212707285
3991,0.31,Ideal,H,VS1,62.1,54.0,4.3,4.37,2.69,588.925145370043
3992,0.3,Ideal,G,VVS2,60.9,57.0,4.35,4.32,2.64,693.37638421197
3993,2.01,Fair,I,SI2,66.5,61.0,7.81,7.75,5.17,10149.849608382914
3994,0.41,Very Good,I,SI1,63.3,60.0,4.71,4.64,2.96,676.9028519786497
3995,1.22,Premium,E,VS2,62.2,55.0,6.91,6.85,4.28,8588.566260644902
3996,2.2,Ideal,I,VS1,61.4,57.0,8.41,8.37,5.15,21273.75704658953
3997,2.0,Very Good,J,SI1,62.2,59.0,7.92,7.97,4.94,11709.313283413923
3998,0.39,Ideal,E,VVS1,62.1,54.0,4.67,4.7,2.91,1352.863204508304
3999,0.91,Ideal,G,SI2,61.0,57.0,6.25,6.28,3.82,3304.020645891505
4000,1.01,Good,H,SI1,60.3,64.0,6.5,6.53,3.93,4010.2895836570874
4001,1.09,Premium,D,SI2,61.2,60.0,6.6,6.64,4.05,5326.777689179424
4002,0.53,Ideal,D,VS2,60.2,57.0,5.24,5.26,3.16,1917.25356190358
4003,1.24,Premium,E,SI2,60.8,57.0,6.98,6.94,4.23,6472.759237776078
4004,0.56,Ideal,D,VS1,62.6,55.0,5.25,5.29,3.3,2287.548215348331
4005,0.59,Ideal,D,VS2,60.9,57.0,5.42,5.48,3.32,2348.2294387965753
4006,0.33,Premium,E,SI1,59.1,58.0,4.56,4.51,2.68,629.1939375554463
4007,0.9,Very Good,I,SI1,61.8,56.0,6.19,6.24,3.84,2955.7934125240463
4008,1.02,Good,D,VS1,64.6,58.0,6.22,6.28,4.04,6466.459155202906
4009,0.72,Fair,F,SI1,64.8,55.0,5.64,5.6,3.64,2301.892180918651
4010,0.52,Ideal,E,VS2,61.0,57.0,5.21,5.19,3.17,1753.9442244606223
4011,0.32,Ideal,I,VVS1,62.0,55.3,4.39,4.42,2.73,680.4562097865231
4012,0.25,Very Good,F,VVS1,61.1,57.0,4.05,4.08,2.48,544.234021270595
4013,0.72,Very Good,G,IF,63.3,54.0,5.64,5.73,3.6,4016.9283100634657
4014,1.13,Ideal,H,SI1,62.3,56.0,6.66,6.69,4.16,5362.856324488896
4015,1.01,Premium,I,SI1,62.8,58.0,6.4,6.34,4.0,3740.8472086488546
4016,0.72,Ideal,I,VVS1,61.3,57.0,5.74,5.77,3.53,3094.625268376511
4017,1.54,Ideal,I,VS2,60.2,59.0,7.52,7.57,4.54,10003.922564708348
4018,0.9,Fair,E,SI2,65.8,59.0,6.03,5.98,3.95,3075.692135069535
4019,1.0,Good,F,VS2,64.0,59.0,6.29,6.25,4.03,5301.286708599149
4020,0.39,Very Good,E,SI2,59.1,56.0,4.76,4.82,2.83,712.2511751420908
4021,0.5,Ideal,F,VVS2,62.2,54.0,5.09,5.11,3.17,1921.2659680622444
4022,1.18,Ideal,G,VVS1,61.1,57.0,6.78,6.84,4.16,9784.310969928514
4023,0.31,Very Good,D,VVS2,60.5,56.0,4.38,4.41,2.66,827.9172833795736
4024,1.06,Premium,H,SI1,61.0,58.0,6.61,6.57,4.02,4659.278608095767
4025,0.31,Good,D,SI2,63.7,55.0,4.35,4.32,2.76,479.1405630110523
4026,2.01,Premium,I,VS2,60.3,62.0,8.13,8.08,4.89,16247.37582518904
4027,0.3,Very Good,G,SI1,62.8,56.0,4.28,4.32,2.7,469.52252821508836
4028,0.3,Very Good,I,VVS2,60.1,63.0,4.28,4.31,2.58,532.4301602945046
4029,1.01,Fair,H,SI2,65.4,59.0,6.3,6.26,4.11,3143.2707206644395
4030,0.34,Ideal,G,SI1,61.2,57.0,4.53,4.56,2.78,615.9615126526925
4031,0.73,Fair,I,VS1,55.9,66.0,6.11,6.01,3.39,2241.1325900184324
4032,0.72,Ideal,I,VS1,60.7,57.0,5.78,5.81,3.51,2518.9453748550877
4033,0.31,Ideal,E,VS2,62.0,55.0,4.37,4.34,2.7,669.5660947819018
4034,1.53,Ideal,E,SI1,62.3,54.2,7.35,7.38,4.59,11610.30824264163
4035,0.25,Very Good,E,VVS2,61.9,59.0,3.99,4.02,2.48,525.7409521425915
4036,0.4,Good,F,SI1,63.6,57.0,4.7,4.67,2.98,824.4573829776126
4037,1.21,Very Good,F,SI1,59.4,56.0,6.95,7.0,4.14,6899.373598838424
4038,1.0,Premium,E,SI2,60.4,60.0,6.49,6.46,3.91,4292.9258182109015
4039,1.02,Very Good,F,SI1,62.1,63.0,6.48,6.36,3.99,4967.549425285845
4040,0.71,Good,F,SI2,64.5,55.6,5.58,5.61,3.6,2028.9470173623738
4041,0.41,Very Good,F,VVS2,62.9,54.0,4.7,4.74,2.97,1270.816521834454
4042,1.5,Premium,E,SI2,62.7,56.0,7.38,7.33,4.61,9275.611606946579
4043,0.9,Very Good,H,VS2,62.1,57.0,6.16,6.23,3.85,3873.6401962870077
4044,0.36,Ideal,E,SI1,61.6,56.0,4.56,4.59,2.82,759.6916543889289
4045,1.05,Premium,G,IF,60.6,60.0,6.57,6.59,3.99,8388.3005926658
4046,0.34,Ideal,G,VS2,61.0,57.0,4.48,4.5,2.74,711.9508013737872
4047,1.18,Premium,E,SI2,62.5,60.0,6.74,6.7,4.2,5849.918560225794
4048,1.03,Premium,D,SI2,61.8,60.0,6.45,6.42,3.98,4779.950637041607
4049,0.32,Ideal,G,VS2,62.4,55.0,4.36,4.39,2.73,638.5209373191235
4050,1.08,Ideal,E,VVS2,61.0,56.0,6.64,6.67,4.06,8547.62127817671
4051,0.73,Ideal,J,SI1,61.8,56.0,5.78,5.81,3.58,1809.5128928670067
4052,1.1,Ideal,F,SI2,60.4,55.0,6.77,6.73,4.08,5086.374817890846
4053,1.72,Premium,I,VVS2,62.7,58.0,7.6,7.54,4.75,14616.66070062497
4054,1.0,Premium,F,SI1,61.6,61.0,6.37,6.3,3.9,4849.98534018798
4055,0.92,Ideal,H,SI1,61.6,56.0,6.21,6.25,3.84,3628.3862015994155
4056,0.75,Ideal,E,SI1,61.4,56.0,5.83,5.89,3.6,3004.8460789748774
4057,0.72,Premium,F,VS1,58.8,60.0,5.91,5.89,3.47,3266.347853421179
4058,1.2,Premium,G,SI2,59.9,59.0,6.92,6.98,4.16,5477.105728137384
4059,0.61,Ideal,F,VVS2,61.8,55.0,5.43,5.47,3.37,2784.5283607502724
4060,0.31,Ideal,E,VS2,61.4,54.0,4.41,4.38,2.7,669.4039236125107
4061,0.52,Very Good,F,VVS2,58.9,60.0,5.23,5.3,3.1,1971.9256882518291
4062,0.23,Very Good,D,VVS1,59.7,58.0,3.97,4.04,2.39,510.35445023162174
4063,0.3,Very Good,G,VS1,60.2,62.0,4.3,4.31,2.59,579.2540240147022
4064,0.84,Very Good,D,SI1,59.2,59.0,6.18,6.21,3.67,3790.1488456624284
4065,0.77,Ideal,E,SI2,62.1,56.0,5.84,5.86,3.63,2669.376697526131
4066,2.14,Premium,F,SI2,58.2,61.0,8.5,8.45,4.93,17979.416872050566
4067,1.01,Very Good,H,VVS1,60.6,56.0,6.5,6.53,3.95,6393.367429654423
4068,0.35,Premium,E,SI1,59.7,60.0,4.58,4.53,2.72,701.2145996213014
4069,1.5,Premium,I,VVS2,60.2,58.0,7.5,7.34,4.47,11423.452209896217
4070,0.52,Ideal,F,IF,60.3,60.0,5.24,5.27,3.17,2433.8798596754723
4071,1.19,Ideal,H,VS1,62.5,54.0,6.78,6.82,4.25,7373.653393133877
4072,0.3,Premium,J,VS1,62.6,58.0,4.27,4.32,2.69,418.0731075025985
4073,0.53,Premium,E,SI1,61.8,60.0,5.21,5.18,3.21,1530.9989052194883
4074,0.91,Ideal,D,VVS2,62.0,54.0,6.2,6.25,3.86,6510.632521023592
4075,0.59,Very Good,E,VS2,60.8,57.0,5.37,5.42,3.28,2123.928364253717
4076,2.01,Very Good,H,I1,58.1,63.0,8.3,8.19,4.79,8679.237025327584
4077,0.92,Fair,E,SI1,65.6,57.0,6.1,6.07,3.99,3791.886890244594
4078,0.8,Ideal,G,VS2,62.2,56.0,5.94,5.87,3.67,3548.069263326844
4079,1.42,Premium,F,SI2,59.7,57.0,7.33,7.3,4.37,8077.295152918825
4080,0.46,Very Good,F,SI2,61.5,56.0,4.98,5.01,3.07,937.732216680226
4081,0.38,Ideal,F,VS2,61.2,57.0,4.64,4.67,2.85,935.1137023514307
4082,0.93,Premium,H,VS2,60.3,61.0,6.39,6.25,3.81,4227.396215989895
4083,1.2,Very Good,I,VS2,61.7,59.0,6.83,6.88,4.23,5922.134370588622
4084,0.82,Very Good,G,SI1,63.4,55.0,6.0,5.93,3.78,3081.200760328257
4085,0.54,Premium,E,SI1,62.2,58.0,5.26,5.23,3.26,1588.8153652442008
4086,1.02,Very Good,I,VS2,59.3,59.0,6.57,6.62,3.91,4364.788858688747
4087,0.4,Ideal,F,VS2,60.6,55.0,4.82,4.78,2.91,1032.8181116814412
4088,0.31,Very Good,I,VS2,60.7,61.0,4.32,4.34,2.63,462.6505219652565
4089,0.72,Ideal,G,VS1,61.2,57.0,5.76,5.79,3.53,3122.2820370544396
4090,1.71,Very Good,H,VS1,62.0,56.0,7.64,7.68,4.75,14123.608633690408
4091,1.61,Very Good,E,SI1,62.3,57.0,7.43,7.47,4.64,12246.620499771194
4092,0.52,Ideal,G,SI2,61.6,55.0,5.16,5.19,3.19,1150.8075369679793
4093,0.5,Ideal,F,VVS2,62.1,58.0,5.07,5.11,3.16,1918.3245880344439
4094,0.72,Premium,H,SI1,62.5,57.0,5.73,5.67,3.56,2236.005688105345
4095,0.46,Very Good,E,SI1,59.3,63.0,5.09,5.02,3.0,1152.1453716997155
4096,1.2,Ideal,H,VS1,61.9,57.0,6.77,6.73,4.18,7481.709176521029
4097,0.3,Very Good,D,SI1,63.4,54.0,4.31,4.27,2.72,553.7740303438
4098,0.41,Good,F,SI1,63.9,56.0,4.68,4.74,3.01,861.0465385964883
4099,1.51,Premium,H,SI1,58.0,59.0,7.57,7.54,4.38,9240.713268603407
4100,0.53,Ideal,D,SI1,61.6,56.0,5.2,5.23,3.21,1655.8149396334427
4101,0.54,Ideal,D,SI1,61.5,56.0,5.23,5.25,3.22,1714.2295893446721
4102,0.9,Very Good,G,VS2,62.4,61.0,6.13,6.17,3.84,4239.018803359805
4103,1.05,Ideal,E,VVS2,62.4,56.0,6.49,6.52,4.06,8069.727822442687
4104,1.02,Ideal,F,SI2,61.4,56.0,6.5,6.47,3.98,4383.018282419701
4105,1.15,Premium,G,SI2,62.7,58.0,6.71,6.69,4.2,5023.868051684023
4106,0.86,Fair,G,VS1,64.6,58.8,5.95,6.04,3.87,3739.610419897382
4107,0.54,Ideal,G,VS1,61.3,57.0,5.25,5.28,3.23,1819.7563924031856
4108,1.27,Ideal,J,SI2,61.2,56.0,6.99,6.95,4.27,4381.153358954554
4109,0.7,Very Good,G,VS2,63.3,56.0,5.59,5.66,3.56,2637.887557399469
4110,0.91,Good,H,VVS2,65.5,57.0,6.01,6.11,3.97,4635.592099976204
4111,0.39,Ideal,E,VS1,62.3,57.0,4.67,4.64,2.9,1101.0131753396242
4112,0.41,Premium,F,VVS2,62.4,58.0,4.76,4.7,2.95,1296.0435509676347
4113,0.38,Premium,E,VS1,60.7,59.0,4.65,4.7,2.84,1019.2206203102598
4114,1.1,Very Good,D,SI2,61.1,58.0,6.61,6.69,4.06,5320.7460412256305
4115,0.5,Good,H,VVS1,63.5,58.0,4.98,5.03,3.18,1629.1708916832995
4116,0.24,Very Good,E,VVS2,62.1,59.0,3.95,4.0,2.47,488.2557235324948
4117,1.0,Good,D,IF,63.3,59.0,6.33,6.37,4.02,8436.384338145659
4118,1.88,Very Good,I,VS2,62.2,57.0,7.79,7.86,4.87,13861.255892946501
4119,1.53,Premium,J,VVS1,61.6,58.0,7.4,7.37,4.55,11036.51172565638
4120,2.11,Premium,J,SI2,60.7,60.0,8.27,8.2,5.0,11343.81458468552
4121,0.79,Ideal,G,SI1,61.1,57.0,5.98,5.93,3.64,2992.2032124761267
4122,1.0,Ideal,G,SI1,62.4,56.0,6.41,6.34,3.98,4667.009414918216
4123,0.31,Ideal,D,SI1,62.7,56.0,4.32,4.36,2.72,610.3149309365226
4124,0.4,Very Good,E,VVS1,61.2,61.0,4.7,4.74,2.89,1355.280795061245
4125,1.07,Ideal,G,SI2,61.1,57.0,6.61,6.65,4.05,4496.916255261861
4126,0.3,Premium,H,VS1,62.3,58.0,4.26,4.28,2.66,541.8628161913765
4127,1.01,Premium,D,SI2,58.0,60.0,6.58,6.53,3.8,4632.91492637929
4128,0.71,Very Good,H,SI2,61.8,58.0,5.67,5.73,3.52,1803.7398342392157
4129,0.51,Premium,G,SI2,60.8,59.0,5.2,5.19,3.16,1085.6113719041934
4130,0.3,Good,G,VVS2,63.2,57.0,4.23,4.28,2.69,641.3826297025226
4131,0.75,Ideal,E,VS2,62.0,56.0,5.82,5.85,3.62,3487.4064193909626
4132,0.62,Very Good,E,VS1,60.1,56.0,5.56,5.58,3.35,2514.7192435792867
4133,0.41,Good,E,SI1,63.9,58.0,4.72,4.7,3.01,898.0780696064061
4134,0.38,Very Good,H,VS1,61.3,54.0,4.68,4.7,2.88,826.2634383644685
4135,1.4,Premium,D,VS1,62.8,58.0,7.17,7.07,4.47,12636.115234783843
4136,0.32,Premium,I,VS2,62.2,59.0,4.35,4.37,2.71,502.3000442608272
4137,0.91,Premium,H,VS2,61.8,60.0,6.22,6.18,3.83,4034.6967447778106
4138,0.4,Premium,E,VVS1,61.4,59.0,4.68,4.74,2.89,1379.0645453230545
4139,1.52,Very Good,D,SI2,59.1,58.0,7.45,7.48,4.41,9924.057873660628
4140,1.03,Premium,E,SI2,62.0,59.0,6.42,6.49,4.0,4511.833313853814
4141,0.57,Very Good,E,SI2,58.8,57.3,5.42,5.46,3.21,1453.301704591898
4142,0.59,Very Good,E,VS2,61.7,60.0,5.36,5.4,3.32,2127.502427876819
4143,1.0,Fair,E,SI1,58.1,63.0,6.6,6.52,3.81,4487.760068817861
4144,1.01,Premium,H,VS2,61.6,59.0,6.45,6.47,3.98,4916.4914963535275
4145,1.0,Ideal,F,VVS2,59.7,60.0,6.48,6.52,3.88,7090.943185769757
4146,0.41,Very Good,F,SI2,60.8,58.0,4.78,4.83,2.92,753.8423878566965
4147,1.12,Very Good,G,I1,61.2,63.0,6.68,6.59,4.05,3054.8600372537526
4148,0.5,Good,D,SI1,63.6,54.0,5.02,5.08,3.21,1371.2124463087282
4149,1.0,Premium,E,SI1,61.7,58.0,6.42,6.35,3.94,5060.850273098614
4150,0.81,Very Good,G,VS1,62.6,55.0,5.92,5.97,3.72,3734.4571471225827
4151,1.31,Ideal,F,SI2,62.7,57.0,7.05,6.98,4.4,7050.127956792555
4152,1.43,Very Good,G,VS2,62.2,58.0,7.15,7.18,4.46,10205.361288201231
4153,0.54,Very Good,H,VS2,63.2,55.0,5.24,5.2,3.3,1490.2279779988953
4154,0.39,Good,G,VS2,63.8,59.0,4.66,4.59,2.95,855.482569458767
4155,0.25,Ideal,G,VVS2,62.1,57.0,4.01,4.07,2.5,494.44836495096723
4156,0.31,Ideal,D,SI1,62.4,53.0,4.33,4.35,2.71,610.0105500595166
4157,0.32,Ideal,F,VVS2,61.2,57.0,4.43,4.4,2.7,834.837762081266
4158,0.64,Ideal,D,VS1,61.5,56.0,5.54,5.55,3.41,2939.522624801968
4159,1.04,Premium,H,VVS1,60.4,58.0,6.58,6.53,3.96,6887.222357006396
4160,0.37,Ideal,H,VS2,61.7,55.0,4.64,4.67,2.87,764.010798040683
4161,0.7,Premium,G,SI2,60.0,60.0,5.69,5.65,3.51,1956.9277079761926
4162,1.7,Very Good,I,SI1,61.9,62.0,7.52,7.58,4.67,9849.66817650001
4163,1.02,Premium,G,VVS2,62.2,60.0,6.39,6.43,3.99,6702.109105992007
4164,0.7,Very Good,I,VS1,63.1,54.0,5.61,5.67,3.56,2287.535711316736
4165,1.53,Very Good,G,VVS2,62.5,57.0,7.33,7.38,4.6,14244.181815163893
4166,0.95,Good,D,SI2,56.5,61.0,6.53,6.5,3.68,3903.7186767397966
4167,0.5,Ideal,D,VS2,61.7,56.0,5.12,5.14,3.16,1724.4116183584683
4168,0.7,Ideal,E,VS2,62.2,55.0,5.64,5.67,3.52,3055.947612702572
4169,2.52,Premium,I,SI1,58.5,59.0,8.9,8.87,5.2,21987.98734211079
4170,0.36,Premium,G,SI2,59.3,59.0,4.66,4.62,2.75,563.4295333787386
4171,0.34,Very Good,F,SI2,63.5,56.0,4.48,4.44,2.83,536.9770808889494
4172,0.51,Very Good,E,SI2,58.3,61.9,5.19,5.2,3.04,1174.1947875986857
4173,0.56,Ideal,E,VS1,60.8,55.0,5.37,5.32,3.25,2168.0549685134765
4174,1.13,Premium,G,VS1,61.6,58.0,6.76,6.68,4.14,7189.690068141161
4175,2.09,Very Good,F,SI2,62.7,61.0,8.07,8.14,5.08,16378.433204470799
4176,1.51,Ideal,H,VS2,61.9,59.0,7.29,7.34,4.53,10778.187235046866
4177,0.34,Ideal,F,VVS1,61.4,57.0,4.5,4.53,2.77,1006.485962675857
4178,1.01,Good,J,SI1,58.8,57.0,6.57,6.63,3.88,3097.4466121983087
4179,1.14,Ideal,H,VVS2,61.9,56.0,6.69,6.72,4.15,7758.761027700176
4180,1.01,Good,H,SI1,63.1,60.0,6.37,6.41,4.03,3990.5761134715653
4181,0.71,Good,I,VS1,59.1,63.4,5.76,5.81,3.42,2255.8553740563343
4182,0.36,Premium,G,IF,62.5,60.0,4.49,4.53,2.82,1118.8629020579601
4183,1.2,Premium,H,SI2,62.5,58.0,6.74,6.69,4.2,4954.327405509901
4184,0.52,Ideal,H,VS2,61.7,54.0,5.18,5.22,3.21,1441.767311804011
4185,0.63,Premium,I,VS1,62.0,58.0,5.52,5.45,3.4,1917.9437456275637
4186,1.01,Premium,F,SI1,62.2,59.0,6.41,6.36,3.97,4949.66693859206
4187,0.41,Very Good,E,SI2,63.2,58.0,4.72,4.68,2.97,788.5311095362734
4188,0.52,Good,I,SI1,63.6,60.0,5.1,5.05,3.23,1014.6145247309936
